id_policy,id_pool,age,math_res
25597,0,53,523928
25598,1,61,106666
25599,0,36,769759
25600,1,31,575376
25601,0,40,271962
25602,0,51,460055
25603,1,47,750935
25604,1,64,703250
25605,0,39,975017
25606,0,68,307423
25607,1,56,382880
25608,1,50,23921
25609,0,53,797763
25610,0,39,742542
25611,1,62,780986
25612,1,39,543579
25613,0,61,748291
25614,0,32,164722
25615,1,68,997288
25616,1,64,332491
25617,0,34,736609
25618,1,57,123821
25619,0,50,183303
25620,0,67,277416
25621,0,62,768801
25622,0,47,523055
25623,0,55,569608
25624,1,55,424503
25625,0,67,942794
25626,1,63,154994
25627,1,31,418082
25628,1,69,299247
25629,1,66,575697
25630,0,54,579463
25631,1,66,500946
25632,0,53,627023
25633,0,50,525327
25634,0,31,407478
25635,0,35,451568
25636,1,31,116363
25637,1,30,654767
25638,1,32,164859
25639,0,69,440658
25640,1,42,114167
25641,0,60,529983
25642,1,39,874480
25643,1,31,533606
25644,1,65,463555
25645,0,33,239654
25646,1,49,815542
25647,0,33,555002
25648,0,36,855851
25649,0,45,373905
25650,1,65,491568
25651,0,67,750159
25652,0,39,297431
25653,1,54,576876
25654,1,30,488856
25655,1,37,280109
25656,1,67,165634
25657,1,55,379018
25658,0,49,701086
25659,1,58,191644
25660,1,70,716274
25661,0,43,68400
25662,1,35,717035
25663,0,47,371539
25664,0,60,651021
25665,1,34,134349
25666,0,57,318699
25667,1,33,702364
25668,1,41,385504
25669,1,33,63268
25670,0,50,978057
25671,0,31,274926
25672,0,31,389819
25673,1,61,422199
25674,1,40,136996
25675,0,42,716663
25676,0,30,460330
25677,1,51,991252
25678,0,67,251854
25679,0,63,396712
25680,0,31,844472
25681,0,36,380392
25682,1,44,667178
25683,0,66,401675
25684,0,63,208845
25685,0,36,921473
25686,1,54,721350
25687,1,31,441383
25688,1,57,611074
25689,0,48,914980
25690,0,68,339577
25691,0,46,769788
25692,1,50,336487
25693,1,54,691243
25694,0,39,902577
25695,0,64,808368
25696,0,43,283752
25697,1,61,728112
25698,1,33,90915
25699,1,49,93930
25700,1,67,318142
25701,0,52,141265
25702,0,41,281767
25703,1,34,13192
25704,1,35,761595
25705,1,31,218321
25706,1,70,711428
25707,1,53,293294
25708,1,39,856763
25709,1,63,865260
25710,1,44,317674
25711,1,30,130064
25712,1,46,632336
25713,1,41,432103
25714,1,47,786508
25715,0,34,806862
25716,1,62,725059
25717,1,62,368513
25718,1,59,228416
25719,0,69,404550
25720,1,51,933357
25721,0,33,791996
25722,0,68,232205
25723,0,69,392561
25724,0,49,154593
25725,0,37,865715
25726,0,32,398963
25727,0,52,656468
25728,1,63,56357
25729,0,65,42635
25730,1,39,43395
25731,0,44,916358
25732,1,62,624735
25733,1,33,344930
25734,1,33,382546
25735,1,55,374315
25736,1,32,188039
25737,1,31,697182
25738,0,44,707026
25739,0,35,422004
25740,1,47,15765
25741,1,53,523844
25742,0,66,518371
25743,1,50,296509
25744,1,69,994225
25745,1,66,43810
25746,0,32,84285
25747,0,36,686503
25748,1,63,950584
25749,1,61,711318
25750,1,37,103680
25751,1,43,141142
25752,0,30,318317
25753,1,42,461331
25754,1,33,641333
25755,0,48,852627
25756,1,46,566967
25757,1,32,119262
25758,1,60,486366
25759,0,50,932809
25760,1,36,57362
25761,1,64,984354
25762,0,43,691278
25763,0,57,736838
25764,1,70,572436
25765,0,51,976803
25766,0,58,32263
25767,1,57,434603
25768,0,41,11036
25769,0,37,226380
25770,0,66,50431
25771,1,35,92925
25772,0,61,144974
25773,0,51,74022
25774,1,53,995339
25775,0,33,903494
25776,0,63,603429
25777,1,62,531043
25778,1,35,574918
25779,1,64,983669
25780,0,39,780232
25781,1,65,109929
25782,1,66,552153
25783,1,69,238145
25784,1,59,999160
25785,1,56,492004
25786,0,35,127650
25787,1,46,573103
25788,0,41,789346
25789,0,58,938785
25790,1,63,568618
25791,0,30,452661
25792,0,49,655718
25793,1,34,424221
25794,1,65,63767
25795,1,48,918068
25796,1,43,118826
25797,0,46,975418
25798,1,48,657199
25799,0,35,478010
25800,1,45,333544
25801,0,38,249022
25802,0,31,651733
25803,0,54,257097
25804,1,59,679368
25805,1,47,277724
25806,0,30,649283
25807,0,52,822282
25808,0,50,737877
25809,0,33,130438
25810,1,38,628334
25811,0,31,900986
25812,0,68,247041
25813,1,44,245960
25814,1,47,724230
25815,0,35,277829
25816,0,64,863436
25817,1,57,750156
25818,1,69,986389
25819,0,68,739204
25820,1,37,490506
25821,1,50,650779
25822,1,47,629827
25823,0,58,209865
25824,1,38,953625
25825,0,37,578774
25826,0,36,394421
25827,1,44,198016
25828,0,54,291137
25829,0,61,582276
25830,0,55,524825
25831,0,38,106416
25832,0,48,708552
25833,1,42,268047
25834,1,43,459894
25835,1,62,152834
25836,0,67,520534
25837,0,46,759102
25838,1,34,557907
25839,0,60,250620
25840,1,53,298230
25841,1,45,886601
25842,1,50,872368
25843,0,55,292509
25844,0,54,558513
25845,1,55,882443
25846,0,35,606195
25847,0,65,387424
25848,0,44,869138
25849,1,59,765252
25850,0,57,286900
25851,1,52,881530
25852,1,56,773626
25853,1,47,254872
25854,1,66,134203
25855,0,65,234119
25856,0,43,565503
25857,1,42,142142
25858,1,65,814197
25859,0,44,641823
25860,1,43,243801
25861,0,47,810199
25862,1,42,776097
25863,0,37,142902
25864,1,53,114340
25865,0,42,818106
25866,0,58,354873
25867,0,66,792737
25868,1,69,85395
25869,1,45,327766
25870,1,40,761630
25871,1,62,120630
25872,1,52,175283
25873,1,34,335615
25874,0,69,304204
25875,0,58,424667
25876,1,52,160513
25877,0,49,636044
25878,0,49,553867
25879,0,45,87576
25880,0,31,315217
25881,0,69,19662
25882,1,32,640417
25883,0,54,592910
25884,0,60,647848
25885,0,53,509347
25886,0,30,159961
25887,0,30,169977
25888,0,40,572865
25889,1,45,642400
25890,0,62,435460
25891,0,33,428563
25892,1,64,266215
25893,1,68,986543
25894,1,39,503276
25895,0,50,616126
25896,0,35,813091
25897,1,42,803326
25898,1,67,221631
25899,1,49,13545
25900,1,30,515385
25901,0,30,255997
25902,1,41,781182
25903,0,36,584762
25904,0,30,898721
25905,1,38,580121
25906,1,60,275395
25907,0,61,624545
25908,0,57,300218
25909,0,67,187565
25910,0,31,898614
25911,0,64,425095
25912,1,64,880515
25913,1,41,86571
25914,1,52,372113
25915,0,33,551214
25916,1,40,385506
25917,1,37,66543
25918,1,62,605400
25919,1,35,579516
25920,0,51,228219
25921,1,37,899460
25922,0,57,384389
25923,0,49,862851
25924,1,45,901959
25925,1,50,899171
25926,0,70,641320
25927,0,43,498801
25928,1,55,69493
25929,1,40,361308
25930,0,48,574831
25931,0,57,620856
25932,0,66,552927
25933,0,63,703262
25934,0,30,462308
25935,1,32,857128
25936,0,34,278073
25937,0,51,382469
25938,1,47,982976
25939,0,39,448230
25940,1,69,313841
25941,1,64,399737
25942,1,30,724749
25943,0,68,206903
25944,1,32,257059
25945,1,49,728482
25946,1,33,749198
25947,0,51,543867
25948,0,70,33697
25949,1,36,878013
25950,0,56,29741
25951,1,35,458436
25952,1,40,465828
25953,1,34,593057
25954,0,36,207312
25955,1,38,168994
25956,1,55,76825
25957,0,39,851883
25958,0,36,249546
25959,0,64,885446
25960,0,70,535823
25961,1,40,623416
25962,1,47,199047
25963,0,62,266241
25964,0,32,366123
25965,0,61,256634
25966,0,40,152056
25967,0,37,849922
25968,1,53,840887
25969,0,52,663643
25970,1,57,265624
25971,0,39,472613
25972,0,33,430184
25973,1,35,749048
25974,0,68,363545
25975,0,53,750785
25976,1,65,360895
25977,0,33,787082
25978,1,31,107437
25979,0,66,810081
25980,0,38,502766
25981,1,50,915933
25982,0,31,394345
25983,1,36,237751
25984,1,60,126842
25985,0,51,419732
25986,0,67,578639
25987,0,41,433642
25988,0,48,374183
25989,1,59,286977
25990,0,53,109849
25991,0,42,314008
25992,0,64,746303
25993,0,68,335570
25994,0,39,846715
25995,0,58,148170
25996,1,69,462828
25997,1,70,756193
25998,0,42,302611
25999,0,64,505897
26000,1,52,424105
26001,1,47,500917
26002,1,30,258107
26003,0,67,215795
26004,1,62,894704
26005,1,46,834571
26006,0,43,978228
26007,1,65,261920
26008,0,54,511773
26009,1,41,894114
26010,1,59,71882
26011,1,66,721438
26012,1,36,245920
26013,1,35,896268
26014,1,49,539243
26015,0,56,826382
26016,0,38,216033
26017,0,41,966789
26018,0,52,718276
26019,0,48,513093
26020,0,35,410359
26021,0,45,534862
26022,1,47,369412
26023,1,60,649549
26024,0,33,981871
26025,0,57,801306
26026,0,58,285736
26027,0,45,67679
26028,1,49,226868
26029,0,44,850740
26030,0,68,759768
26031,0,61,251438
26032,1,51,728604
26033,1,56,46589
26034,1,31,658864
26035,0,53,579084
26036,1,68,424831
26037,0,50,226505
26038,1,56,518149
26039,0,60,187680
26040,0,54,207300
26041,0,35,991242
26042,0,44,115475
26043,1,59,999298
26044,0,30,172314
26045,1,44,118613
26046,1,53,394231
26047,1,69,281052
26048,0,45,370257
26049,1,44,72672
26050,1,30,217535
26051,0,37,698736
26052,0,58,438228
26053,1,56,251066
26054,1,68,842970
26055,1,38,804952
26056,1,65,158388
26057,1,60,395363
26058,0,62,713479
26059,1,63,104641
26060,0,48,272966
26061,0,68,149487
26062,1,60,556810
26063,0,35,326081
26064,0,64,849589
26065,1,42,996107
26066,0,68,36570
26067,1,45,297634
26068,1,31,619452
26069,0,57,619155
26070,0,30,12775
26071,0,44,844713
26072,0,48,93087
26073,0,45,737159
26074,0,35,324852
26075,1,62,308652
26076,1,61,637187
26077,1,59,339456
26078,1,38,403998
26079,1,32,710462
26080,0,56,235802
26081,1,69,957496
26082,0,53,310221
26083,1,39,327835
26084,1,63,227111
26085,0,49,118511
26086,1,64,282342
26087,0,30,355051
26088,1,53,134617
26089,0,63,110426
26090,1,58,466838
26091,0,35,951370
26092,1,60,646492
26093,0,49,602538
26094,0,67,667573
26095,1,63,814820
26096,1,37,18027
26097,0,50,250620
26098,0,49,115670
26099,1,35,554275
26100,0,48,654699
26101,0,57,992525
26102,1,51,596872
26103,1,56,557125
26104,1,60,931673
26105,1,44,501090
26106,1,30,123780
26107,0,40,347000
26108,1,48,28995
26109,1,55,889191
26110,0,64,793371
26111,0,37,805907
26112,0,66,186125
26113,0,66,438544
26114,1,40,493978
26115,0,60,569141
26116,1,50,840336
26117,0,66,590073
26118,0,48,524504
26119,1,40,758425
26120,1,43,107578
26121,1,43,681814
26122,1,56,75821
26123,0,69,696700
26124,0,31,150734
26125,0,43,872834
26126,1,44,983527
26127,0,32,768483
26128,1,41,327913
26129,0,63,153480
26130,0,66,902161
26131,1,59,443233
26132,1,61,562217
26133,0,60,532504
26134,1,57,600696
26135,0,62,362049
26136,1,68,144759
26137,1,52,528039
26138,1,45,614528
26139,1,40,802636
26140,0,30,17436
26141,1,49,815936
26142,1,61,439615
26143,0,45,154767
26144,1,43,907442
26145,1,62,328963
26146,1,59,490300
26147,1,31,932735
26148,0,62,117617
26149,1,32,670113
26150,0,52,521268
26151,1,52,190583
26152,1,49,415941
26153,1,30,576866
26154,0,41,14422
26155,0,43,772490
26156,1,31,955511
26157,0,37,131795
26158,0,68,710710
26159,0,70,609434
26160,1,57,913035
26161,1,35,287786
26162,1,66,275212
26163,1,43,352433
26164,0,51,543503
26165,0,63,327082
26166,1,60,909105
26167,0,69,591135
26168,0,59,495430
26169,1,36,496232
26170,1,33,88755
26171,0,56,461230
26172,1,65,15063
26173,1,54,465449
26174,0,59,742139
26175,1,40,725903
26176,1,34,124198
26177,1,59,635765
26178,1,46,283676
26179,0,48,648568
26180,0,42,718111
26181,0,62,701955
26182,0,40,634526
26183,1,70,56094
26184,1,50,875820
26185,1,56,504429
26186,1,55,343814
26187,1,39,68742
26188,0,63,607184
26189,0,43,110727
26190,1,66,561772
26191,1,53,203495
26192,1,68,224015
26193,0,47,929600
26194,1,46,88080
26195,0,66,230617
26196,1,47,87936
26197,1,39,942328
26198,0,54,93651
26199,1,70,584915
26200,0,37,715369
26201,1,60,207672
26202,1,31,508663
26203,1,33,531197
26204,0,64,914307
26205,1,56,321034
26206,1,50,122549
26207,1,64,665370
26208,0,43,880327
26209,1,30,253262
26210,0,69,638237
26211,1,54,133648
26212,1,43,837252
26213,0,33,901671
26214,0,65,814751
26215,1,67,716130
26216,1,32,657873
26217,1,45,361658
26218,1,62,690071
26219,1,49,302367
26220,1,41,752739
26221,0,48,817205
26222,0,54,784760
26223,0,32,976812
26224,0,68,202735
26225,1,39,666035
26226,0,50,509864
26227,0,32,523267
26228,0,44,858844
26229,0,39,974717
26230,0,30,135085
26231,1,35,794223
26232,0,44,317219
26233,1,64,681022
26234,0,56,273158
26235,0,55,270507
26236,0,31,567415
26237,0,51,370376
26238,0,61,692459
26239,0,52,843056
26240,0,61,276653
26241,0,59,536230
26242,0,31,133925
26243,1,50,608978
26244,0,61,335413
26245,0,31,958286
26246,0,38,594050
26247,0,45,269091
26248,0,43,159716
26249,1,53,795068
26250,0,34,511886
26251,1,66,466834
26252,1,66,526237
26253,0,49,95177
26254,0,32,406881
26255,0,50,576419
26256,0,45,160470
26257,0,57,700032
26258,0,59,720066
26259,1,39,773808
26260,1,43,544397
26261,1,66,780997
26262,0,60,352168
26263,1,63,195318
26264,1,51,257921
26265,0,45,893760
26266,1,42,324042
26267,0,57,813878
26268,0,43,509524
26269,0,58,747924
26270,0,59,990516
26271,1,44,695281
26272,1,57,206827
26273,0,54,251625
26274,1,42,421517
26275,1,44,233006
26276,0,53,66616
26277,0,60,487337
26278,0,34,264819
26279,1,53,701403
26280,0,38,213828
26281,0,48,993296
26282,0,64,365526
26283,0,49,289876
26284,0,41,176222
26285,0,31,799107
26286,0,53,507978
26287,0,50,653791
26288,1,45,880041
26289,0,64,447755
26290,1,34,464993
26291,0,44,923826
26292,1,55,992809
26293,1,44,934658
26294,0,66,232270
26295,1,62,266183
26296,0,53,898798
26297,0,67,106649
26298,0,35,889384
26299,0,67,782586
26300,1,55,120742
26301,0,35,802956
26302,1,37,967721
26303,0,54,703280
26304,0,59,136549
26305,1,48,285850
26306,1,38,372267
26307,0,40,638337
26308,0,68,814672
26309,0,58,523290
26310,0,64,336922
26311,1,31,682705
26312,0,64,768936
26313,0,64,427280
26314,1,35,445626
26315,0,53,73602
26316,0,51,307206
26317,1,65,621178
26318,0,45,201039
26319,1,48,516288
26320,1,44,639060
26321,0,53,46912
26322,0,62,625299
26323,1,32,848402
26324,1,57,465328
26325,1,62,200935
26326,0,36,314886
26327,0,53,470051
26328,1,48,633276
26329,0,51,360229
26330,1,61,53818
26331,0,38,991460
26332,1,39,290218
26333,0,42,775853
26334,1,59,117918
26335,0,63,357698
26336,0,31,846739
26337,0,56,72995
26338,1,54,209812
26339,0,64,40405
26340,1,42,352931
26341,1,58,226988
26342,0,50,357305
26343,1,32,398662
26344,0,52,100896
26345,0,70,834134
26346,1,54,999308
26347,0,46,299567
26348,1,38,110543
26349,1,35,700427
26350,1,50,432046
26351,1,54,907339
26352,0,69,752545
26353,0,55,522774
26354,0,47,998299
26355,1,63,555847
26356,0,36,325123
26357,1,45,99307
26358,1,62,644217
26359,1,39,144718
26360,1,55,102827
26361,1,58,368683
26362,1,43,937702
26363,1,65,176605
26364,0,67,93572
26365,0,54,457658
26366,1,58,627212
26367,0,43,280337
26368,1,61,304424
26369,0,30,514867
26370,1,32,297417
26371,1,47,677815
26372,1,47,195216
26373,1,43,732436
26374,1,30,166391
26375,0,58,648730
26376,1,65,728650
26377,0,33,368117
26378,0,36,695782
26379,0,39,251658
26380,1,33,744022
26381,0,30,363649
26382,0,32,419459
26383,0,64,11344
26384,1,49,936636
26385,0,47,356965
26386,1,38,321253
26387,0,38,530910
26388,1,56,771742
26389,1,56,706640
26390,0,60,830385
26391,1,62,991270
26392,1,35,801286
26393,1,64,725802
26394,1,63,320040
26395,1,61,982000
26396,0,45,294386
26397,1,66,928904
26398,1,67,580822
26399,0,50,934987
26400,0,32,594417
26401,0,43,538327
26402,1,49,600844
26403,1,69,343933
26404,0,52,119082
26405,0,64,478479
26406,0,57,861203
26407,0,56,700261
26408,0,33,590076
26409,1,52,38066
26410,1,37,210626
26411,0,42,497923
26412,1,38,561140
26413,0,38,438012
26414,0,34,485650
26415,0,33,466157
26416,1,70,83092
26417,1,64,889813
26418,0,37,319718
26419,1,54,366718
26420,0,38,113430
26421,1,30,658876
26422,0,70,624091
26423,0,55,406941
26424,0,52,508050
26425,0,31,206293
26426,1,50,601399
26427,1,42,560944
26428,1,51,81082
26429,0,39,658356
26430,0,63,93100
26431,1,32,747182
26432,1,64,285304
26433,1,63,99638
26434,1,58,641377
26435,1,52,401896
26436,0,46,451953
26437,0,37,950427
26438,1,48,644864
26439,1,66,438813
26440,1,53,791030
26441,0,45,937946
26442,1,54,738751
26443,1,30,445847
26444,0,42,934844
26445,0,39,468757
26446,1,68,908765
26447,1,48,718697
26448,1,40,82314
26449,1,58,835618
26450,0,54,884001
26451,1,52,342836
26452,1,68,644254
26453,0,69,24655
26454,0,53,642998
26455,0,63,576163
26456,0,37,637219
26457,1,46,266425
26458,0,36,932935
26459,1,42,541025
26460,0,46,408129
26461,0,65,763924
26462,1,35,619678
26463,0,66,146239
26464,0,56,76672
26465,0,50,708935
26466,0,55,864806
26467,0,31,258021
26468,1,69,221036
26469,1,43,659739
26470,0,63,117674
26471,0,54,918132
26472,0,57,346241
26473,0,48,685647
26474,1,46,607710
26475,1,69,394279
26476,0,41,700174
26477,1,41,396809
26478,0,68,199072
26479,0,60,439402
26480,1,61,884212
26481,0,68,889809
26482,0,46,365351
26483,1,64,330224
26484,0,70,595520
26485,1,41,880330
26486,1,46,498427
26487,0,66,166281
26488,1,59,187505
26489,0,41,127437
26490,1,59,652709
26491,0,67,653733
26492,1,57,728488
26493,1,33,729561
26494,1,30,561506
26495,0,52,61553
26496,0,66,841019
26497,0,62,955750
26498,0,68,157557
26499,1,66,726013
26500,0,64,991808
26501,0,52,825625
26502,1,38,857810
26503,1,58,217741
26504,1,55,441516
26505,1,45,291615
26506,1,41,826281
26507,1,38,770738
26508,0,54,882037
26509,1,44,235464
26510,0,59,393782
26511,1,33,969670
26512,1,31,623544
26513,1,59,377761
26514,1,50,116563
26515,0,59,569288
26516,0,61,564391
26517,0,32,749248
26518,1,45,347631
26519,1,55,614408
26520,0,42,426205
26521,0,67,323573
26522,1,30,427522
26523,0,49,235472
26524,1,64,393962
26525,0,41,810530
26526,0,30,735523
26527,1,44,623057
26528,1,58,40031
26529,0,34,111892
26530,0,54,483941
26531,1,31,138372
26532,1,52,31696
26533,0,36,281484
26534,1,41,631012
26535,0,56,993375
26536,1,41,700202
26537,1,68,72573
26538,0,66,562670
26539,0,59,491451
26540,1,54,216895
26541,0,60,736560
26542,0,57,592416
26543,1,33,270717
26544,0,53,910637
26545,0,38,421541
26546,1,60,242363
26547,0,59,731396
26548,1,55,165697
26549,0,53,290343
26550,0,57,803125
26551,1,39,734276
26552,1,44,437935
26553,1,49,23850
26554,1,58,884179
26555,0,62,370112
26556,1,44,491104
26557,1,42,22161
26558,1,37,662389
26559,0,30,142507
26560,1,49,882059
26561,1,49,616081
26562,1,39,995213
26563,1,30,819055
26564,0,35,353747
26565,0,67,172257
26566,1,58,329325
26567,1,34,824074
26568,1,52,853579
26569,0,54,760167
26570,1,53,415338
26571,0,69,567345
26572,0,62,481776
26573,0,31,769194
26574,1,30,221256
26575,0,41,412662
26576,0,68,18465
26577,0,60,516791
26578,0,52,971013
26579,1,60,60985
26580,1,50,862189
26581,1,44,226921
26582,0,42,505052
26583,1,33,519747
26584,1,45,528922
26585,0,34,181112
26586,0,68,785005
26587,0,47,643019
26588,1,35,869496
26589,1,65,264652
26590,1,63,827087
26591,1,61,465598
26592,0,52,873975
26593,0,37,167479
26594,1,47,730416
26595,0,38,378771
26596,1,39,931075
26597,0,44,103624
26598,1,37,771412
26599,1,35,972635
26600,1,58,627057
26601,0,36,309594
26602,1,61,791306
26603,1,38,405870
26604,0,43,537755
26605,0,54,33601
26606,1,65,369482
26607,1,61,528552
26608,1,58,705647
26609,1,60,361975
26610,0,53,888570
26611,0,69,10576
26612,1,49,925926
26613,1,55,986689
26614,1,32,960725
26615,1,44,767744
26616,1,38,571633
26617,0,32,858845
26618,1,55,773980
26619,0,54,247383
26620,0,44,459731
26621,1,66,293021
26622,0,70,734581
26623,1,62,841781
26624,1,57,453840
26625,1,46,671496
26626,0,64,970683
26627,1,47,29277
26628,1,55,986608
26629,1,58,63563
26630,1,37,332547
26631,1,36,269275
26632,0,42,641126
26633,1,51,53315
26634,0,52,742608
26635,0,53,523928
26636,1,61,106666
26637,0,36,769759
26638,1,31,575376
26639,0,40,271962
26640,0,51,460055
26641,1,47,750935
26642,1,64,703250
26643,0,39,975017
26644,0,68,307423
26645,1,56,382880
26646,1,50,23921
26647,0,53,797763
26648,0,39,742542
26649,1,62,780986
26650,1,39,543579
26651,0,61,748291
26652,0,32,164722
26653,1,68,997288
26654,1,64,332491
26655,0,34,736609
26656,1,57,123821
26657,0,50,183303
26658,0,67,277416
26659,0,62,768801
26660,0,47,523055
26661,0,55,569608
26662,1,55,424503
26663,0,67,942794
26664,1,63,154994
26665,1,31,418082
26666,1,69,299247
26667,1,66,575697
26668,0,54,579463
26669,1,66,500946
26670,0,53,627023
26671,0,50,525327
26672,0,31,407478
26673,0,35,451568
26674,1,31,116363
26675,1,30,654767
26676,1,32,164859
26677,0,69,440658
26678,1,42,114167
26679,0,60,529983
26680,1,39,874480
26681,1,31,533606
26682,1,65,463555
26683,0,33,239654
26684,1,49,815542
26685,0,33,555002
26686,0,36,855851
26687,0,45,373905
26688,1,65,491568
26689,0,67,750159
26690,0,39,297431
26691,1,54,576876
26692,1,30,488856
26693,1,37,280109
26694,1,67,165634
26695,1,55,379018
26696,0,49,701086
26697,1,58,191644
26698,1,70,716274
26699,0,43,68400
26700,1,35,717035
26701,0,47,371539
26702,0,60,651021
26703,1,34,134349
26704,0,57,318699
26705,1,33,702364
26706,1,41,385504
26707,1,33,63268
26708,0,50,978057
26709,0,31,274926
26710,0,31,389819
26711,1,61,422199
26712,1,40,136996
26713,0,42,716663
26714,0,30,460330
26715,1,51,991252
26716,0,67,251854
26717,0,63,396712
26718,0,31,844472
26719,0,36,380392
26720,1,44,667178
26721,0,66,401675
26722,0,63,208845
26723,0,36,921473
26724,1,54,721350
26725,1,31,441383
26726,1,57,611074
26727,0,48,914980
26728,0,68,339577
26729,0,46,769788
26730,1,50,336487
26731,1,54,691243
26732,0,39,902577
26733,0,64,808368
26734,0,43,283752
26735,1,61,728112
26736,1,33,90915
26737,1,49,93930
26738,1,67,318142
26739,0,52,141265
26740,0,41,281767
26741,1,34,13192
26742,1,35,761595
26743,1,31,218321
26744,1,70,711428
26745,1,53,293294
26746,1,39,856763
26747,1,63,865260
26748,1,44,317674
26749,1,30,130064
26750,1,46,632336
26751,1,41,432103
26752,1,47,786508
26753,0,34,806862
26754,1,62,725059
26755,1,62,368513
26756,1,59,228416
26757,0,69,404550
26758,1,51,933357
26759,0,33,791996
26760,0,68,232205
26761,0,69,392561
26762,0,49,154593
26763,0,37,865715
26764,0,32,398963
26765,0,52,656468
26766,1,63,56357
26767,0,65,42635
26768,1,39,43395
26769,0,44,916358
26770,1,62,624735
26771,1,33,344930
26772,1,33,382546
26773,1,55,374315
26774,1,32,188039
26775,1,31,697182
26776,0,44,707026
26777,0,35,422004
26778,1,47,15765
26779,1,53,523844
26780,0,66,518371
26781,1,50,296509
26782,1,69,994225
26783,1,66,43810
26784,0,32,84285
26785,0,36,686503
26786,1,63,950584
26787,1,61,711318
26788,1,37,103680
26789,1,43,141142
26790,0,30,318317
26791,1,42,461331
26792,1,33,641333
26793,0,48,852627
26794,1,46,566967
26795,1,32,119262
26796,1,60,486366
26797,0,50,932809
26798,1,36,57362
26799,1,64,984354
26800,0,43,691278
26801,0,57,736838
26802,1,70,572436
26803,0,51,976803
26804,0,58,32263
26805,1,57,434603
26806,0,41,11036
26807,0,37,226380
26808,0,66,50431
26809,1,35,92925
26810,0,61,144974
26811,0,51,74022
26812,1,53,995339
26813,0,33,903494
26814,0,63,603429
26815,1,62,531043
26816,1,35,574918
26817,1,64,983669
26818,0,39,780232
26819,1,65,109929
26820,1,66,552153
26821,1,69,238145
26822,1,59,999160
26823,1,56,492004
26824,0,35,127650
26825,1,46,573103
26826,0,41,789346
26827,0,58,938785
26828,1,63,568618
26829,0,30,452661
26830,0,49,655718
26831,1,34,424221
26832,1,65,63767
26833,1,48,918068
26834,1,43,118826
26835,0,46,975418
26836,1,48,657199
26837,0,35,478010
26838,1,45,333544
26839,0,38,249022
26840,0,31,651733
26841,0,54,257097
26842,1,59,679368
26843,1,47,277724
26844,0,30,649283
26845,0,52,822282
26846,0,50,737877
26847,0,33,130438
26848,1,38,628334
26849,0,31,900986
26850,0,68,247041
26851,1,44,245960
26852,1,47,724230
26853,0,35,277829
26854,0,64,863436
26855,1,57,750156
26856,1,69,986389
26857,0,68,739204
26858,1,37,490506
26859,1,50,650779
26860,1,47,629827
26861,0,58,209865
26862,1,38,953625
26863,0,37,578774
26864,0,36,394421
26865,1,44,198016
26866,0,54,291137
26867,0,61,582276
26868,0,55,524825
26869,0,38,106416
26870,0,48,708552
26871,1,42,268047
26872,1,43,459894
26873,1,62,152834
26874,0,67,520534
26875,0,46,759102
26876,1,34,557907
26877,0,60,250620
26878,1,53,298230
26879,1,45,886601
26880,1,50,872368
26881,0,55,292509
26882,0,54,558513
26883,1,55,882443
26884,0,35,606195
26885,0,65,387424
26886,0,44,869138
26887,1,59,765252
26888,0,57,286900
26889,1,52,881530
26890,1,56,773626
26891,1,47,254872
26892,1,66,134203
26893,0,65,234119
26894,0,43,565503
26895,1,42,142142
26896,1,65,814197
26897,0,44,641823
26898,1,43,243801
26899,0,47,810199
26900,1,42,776097
26901,0,37,142902
26902,1,53,114340
26903,0,42,818106
26904,0,58,354873
26905,0,66,792737
26906,1,69,85395
26907,1,45,327766
26908,1,40,761630
26909,1,62,120630
26910,1,52,175283
26911,1,34,335615
26912,0,69,304204
26913,0,58,424667
26914,1,52,160513
26915,0,49,636044
26916,0,49,553867
26917,0,45,87576
26918,0,31,315217
26919,0,69,19662
26920,1,32,640417
26921,0,54,592910
26922,0,60,647848
26923,0,53,509347
26924,0,30,159961
26925,0,30,169977
26926,0,40,572865
26927,1,45,642400
26928,0,62,435460
26929,0,33,428563
26930,1,64,266215
26931,1,68,986543
26932,1,39,503276
26933,0,50,616126
26934,0,35,813091
26935,1,42,803326
26936,1,67,221631
26937,1,49,13545
26938,1,30,515385
26939,0,30,255997
26940,1,41,781182
26941,0,36,584762
26942,0,30,898721
26943,1,38,580121
26944,1,60,275395
26945,0,61,624545
26946,0,57,300218
26947,0,67,187565
26948,0,31,898614
26949,0,64,425095
26950,1,64,880515
26951,1,41,86571
26952,1,52,372113
26953,0,33,551214
26954,1,40,385506
26955,1,37,66543
26956,1,62,605400
26957,1,35,579516
26958,0,51,228219
26959,1,37,899460
26960,0,57,384389
26961,0,49,862851
26962,1,45,901959
26963,1,50,899171
26964,0,70,641320
26965,0,43,498801
26966,1,55,69493
26967,1,40,361308
26968,0,48,574831
26969,0,57,620856
26970,0,66,552927
26971,0,63,703262
26972,0,30,462308
26973,1,32,857128
26974,0,34,278073
26975,0,51,382469
26976,1,47,982976
26977,0,39,448230
26978,1,69,313841
26979,1,64,399737
26980,1,30,724749
26981,0,68,206903
26982,1,32,257059
26983,1,49,728482
26984,1,33,749198
26985,0,51,543867
26986,0,70,33697
26987,1,36,878013
26988,0,56,29741
26989,1,35,458436
26990,1,40,465828
26991,1,34,593057
26992,0,36,207312
26993,1,38,168994
26994,1,55,76825
