id_policy,id_pool,age,math_res
1496,0,33,590076
1497,1,52,38066
1498,1,37,210626
1499,0,42,497923
1500,1,38,561140
1501,0,38,438012
1502,0,34,485650
1503,0,33,466157
1504,1,70,83092
1505,1,64,889813
1506,0,37,319718
1507,1,54,366718
1508,0,38,113430
1509,1,30,658876
1510,0,70,624091
1511,0,55,406941
1512,0,52,508050
1513,0,31,206293
1514,1,50,601399
1515,1,42,560944
1516,1,51,81082
1517,0,39,658356
1518,0,63,93100
1519,1,32,747182
1520,1,64,285304
1521,1,63,99638
1522,1,58,641377
1523,1,52,401896
1524,0,46,451953
1525,0,37,950427
1526,1,48,644864
1527,1,66,438813
1528,1,53,791030
1529,0,45,937946
1530,1,54,738751
1531,1,30,445847
1532,0,42,934844
1533,0,39,468757
1534,1,68,908765
1535,1,48,718697
1536,1,40,82314
1537,1,58,835618
1538,0,54,884001
1539,1,52,342836
1540,1,68,644254
1541,0,69,24655
1542,0,53,642998
1543,0,63,576163
1544,0,37,637219
1545,1,46,266425
1546,0,36,932935
1547,1,42,541025
1548,0,46,408129
1549,0,65,763924
1550,1,35,619678
1551,0,66,146239
1552,0,56,76672
1553,0,50,708935
1554,0,55,864806
1555,0,31,258021
1556,1,69,221036
1557,1,43,659739
1558,0,63,117674
1559,0,54,918132
1560,0,57,346241
1561,0,48,685647
1562,1,46,607710
1563,1,69,394279
1564,0,41,700174
1565,1,41,396809
1566,0,68,199072
1567,0,60,439402
1568,1,61,884212
1569,0,68,889809
1570,0,46,365351
1571,1,64,330224
1572,0,70,595520
1573,1,41,880330
1574,1,46,498427
1575,0,66,166281
1576,1,59,187505
1577,0,41,127437
1578,1,59,652709
1579,0,67,653733
1580,1,57,728488
1581,1,33,729561
1582,1,30,561506
1583,0,52,61553
1584,0,66,841019
1585,0,62,955750
1586,0,68,157557
1587,1,66,726013
1588,0,64,991808
1589,0,52,825625
1590,1,38,857810
1591,1,58,217741
1592,1,55,441516
1593,1,45,291615
1594,1,41,826281
1595,1,38,770738
1596,0,54,882037
1597,1,44,235464
1598,0,59,393782
1599,1,33,969670
1600,1,31,623544
1601,1,59,377761
1602,1,50,116563
1603,0,59,569288
1604,0,61,564391
1605,0,32,749248
1606,1,45,347631
1607,1,55,614408
1608,0,42,426205
1609,0,67,323573
1610,1,30,427522
1611,0,49,235472
1612,1,64,393962
1613,0,41,810530
1614,0,30,735523
1615,1,44,623057
1616,1,58,40031
1617,0,34,111892
1618,0,54,483941
1619,1,31,138372
1620,1,52,31696
1621,0,36,281484
1622,1,41,631012
1623,0,56,993375
1624,1,41,700202
1625,1,68,72573
1626,0,66,562670
1627,0,59,491451
1628,1,54,216895
1629,0,60,736560
1630,0,57,592416
1631,1,33,270717
1632,0,53,910637
1633,0,38,421541
1634,1,60,242363
1635,0,59,731396
1636,1,55,165697
1637,0,53,290343
1638,0,57,803125
1639,1,39,734276
1640,1,44,437935
1641,1,49,23850
1642,1,58,884179
1643,0,62,370112
1644,1,44,491104
1645,1,42,22161
1646,1,37,662389
1647,0,30,142507
1648,1,49,882059
1649,1,49,616081
1650,1,39,995213
1651,1,30,819055
1652,0,35,353747
1653,0,67,172257
1654,1,58,329325
1655,1,34,824074
1656,1,52,853579
1657,0,54,760167
1658,1,53,415338
1659,0,69,567345
1660,0,62,481776
1661,0,31,769194
1662,1,30,221256
1663,0,41,412662
1664,0,68,18465
1665,0,60,516791
1666,0,52,971013
1667,1,60,60985
1668,1,50,862189
1669,1,44,226921
1670,0,42,505052
1671,1,33,519747
1672,1,45,528922
1673,0,34,181112
1674,0,68,785005
1675,0,47,643019
1676,1,35,869496
1677,1,65,264652
1678,1,63,827087
1679,1,61,465598
1680,0,52,873975
1681,0,37,167479
1682,1,47,730416
1683,0,38,378771
1684,1,39,931075
1685,0,44,103624
1686,1,37,771412
1687,1,35,972635
1688,1,58,627057
1689,0,36,309594
1690,1,61,791306
1691,1,38,405870
1692,0,43,537755
1693,0,54,33601
1694,1,65,369482
1695,1,61,528552
1696,1,58,705647
1697,1,60,361975
1698,0,53,888570
1699,0,69,10576
1700,1,49,925926
1701,1,55,986689
1702,1,32,960725
1703,1,44,767744
1704,1,38,571633
1705,0,32,858845
1706,1,55,773980
1707,0,54,247383
1708,0,44,459731
1709,1,66,293021
1710,0,70,734581
1711,1,62,841781
1712,1,57,453840
1713,1,46,671496
1714,0,64,970683
1715,1,47,29277
1716,1,55,986608
1717,1,58,63563
1718,1,37,332547
1719,1,36,269275
1720,0,42,641126
1721,1,51,53315
1722,0,52,742608
1723,0,53,523928
1724,1,61,106666
1725,0,36,769759
1726,1,31,575376
1727,0,40,271962
1728,0,51,460055
1729,1,47,750935
1730,1,64,703250
1731,0,39,975017
1732,0,68,307423
1733,1,56,382880
1734,1,50,23921
1735,0,53,797763
1736,0,39,742542
1737,1,62,780986
1738,1,39,543579
1739,0,61,748291
1740,0,32,164722
1741,1,68,997288
1742,1,64,332491
1743,0,34,736609
1744,1,57,123821
1745,0,50,183303
1746,0,67,277416
1747,0,62,768801
1748,0,47,523055
1749,0,55,569608
1750,1,55,424503
1751,0,67,942794
1752,1,63,154994
1753,1,31,418082
1754,1,69,299247
1755,1,66,575697
1756,0,54,579463
1757,1,66,500946
1758,0,53,627023
1759,0,50,525327
1760,0,31,407478
1761,0,35,451568
1762,1,31,116363
1763,1,30,654767
1764,1,32,164859
1765,0,69,440658
1766,1,42,114167
1767,0,60,529983
1768,1,39,874480
1769,1,31,533606
1770,1,65,463555
1771,0,33,239654
1772,1,49,815542
1773,0,33,555002
1774,0,36,855851
1775,0,45,373905
1776,1,65,491568
1777,0,67,750159
1778,0,39,297431
1779,1,54,576876
1780,1,30,488856
1781,1,37,280109
1782,1,67,165634
1783,1,55,379018
1784,0,49,701086
1785,1,58,191644
1786,1,70,716274
1787,0,43,68400
1788,1,35,717035
1789,0,47,371539
1790,0,60,651021
1791,1,34,134349
1792,0,57,318699
1793,1,33,702364
1794,1,41,385504
1795,1,33,63268
1796,0,50,978057
1797,0,31,274926
1798,0,31,389819
1799,1,61,422199
1800,1,40,136996
1801,0,42,716663
1802,0,30,460330
1803,1,51,991252
1804,0,67,251854
1805,0,63,396712
1806,0,31,844472
1807,0,36,380392
1808,1,44,667178
1809,0,66,401675
1810,0,63,208845
1811,0,36,921473
1812,1,54,721350
1813,1,31,441383
1814,1,57,611074
1815,0,48,914980
1816,0,68,339577
1817,0,46,769788
1818,1,50,336487
1819,1,54,691243
1820,0,39,902577
1821,0,64,808368
1822,0,43,283752
1823,1,61,728112
1824,1,33,90915
1825,1,49,93930
1826,1,67,318142
1827,0,52,141265
1828,0,41,281767
1829,1,34,13192
1830,1,35,761595
1831,1,31,218321
1832,1,70,711428
1833,1,53,293294
1834,1,39,856763
1835,1,63,865260
1836,1,44,317674
1837,1,30,130064
1838,1,46,632336
1839,1,41,432103
1840,1,47,786508
1841,0,34,806862
1842,1,62,725059
1843,1,62,368513
1844,1,59,228416
1845,0,69,404550
1846,1,51,933357
1847,0,33,791996
1848,0,68,232205
1849,0,69,392561
1850,0,49,154593
1851,0,37,865715
1852,0,32,398963
1853,0,52,656468
1854,1,63,56357
1855,0,65,42635
1856,1,39,43395
1857,0,44,916358
1858,1,62,624735
1859,1,33,344930
1860,1,33,382546
1861,1,55,374315
1862,1,32,188039
1863,1,31,697182
1864,0,44,707026
1865,0,35,422004
1866,1,47,15765
1867,1,53,523844
1868,0,66,518371
1869,1,50,296509
1870,1,69,994225
1871,1,66,43810
1872,0,32,84285
1873,0,36,686503
1874,1,63,950584
1875,1,61,711318
1876,1,37,103680
1877,1,43,141142
1878,0,30,318317
1879,1,42,461331
1880,1,33,641333
1881,0,48,852627
1882,1,46,566967
1883,1,32,119262
1884,1,60,486366
1885,0,50,932809
1886,1,36,57362
1887,1,64,984354
1888,0,43,691278
1889,0,57,736838
1890,1,70,572436
1891,0,51,976803
1892,0,58,32263
1893,1,57,434603
1894,0,41,11036
1895,0,37,226380
1896,0,66,50431
1897,1,35,92925
1898,0,61,144974
1899,0,51,74022
1900,1,53,995339
1901,0,33,903494
1902,0,63,603429
1903,1,62,531043
1904,1,35,574918
1905,1,64,983669
1906,0,39,780232
1907,1,65,109929
1908,1,66,552153
1909,1,69,238145
1910,1,59,999160
1911,1,56,492004
1912,0,35,127650
1913,1,46,573103
1914,0,41,789346
1915,0,58,938785
1916,1,63,568618
1917,0,30,452661
1918,0,49,655718
1919,1,34,424221
1920,1,65,63767
1921,1,48,918068
1922,1,43,118826
1923,0,46,975418
1924,1,48,657199
1925,0,35,478010
1926,1,45,333544
1927,0,38,249022
1928,0,31,651733
1929,0,54,257097
1930,1,59,679368
1931,1,47,277724
1932,0,30,649283
1933,0,52,822282
1934,0,50,737877
1935,0,33,130438
1936,1,38,628334
1937,0,31,900986
1938,0,68,247041
1939,1,44,245960
1940,1,47,724230
1941,0,35,277829
1942,0,64,863436
1943,1,57,750156
1944,1,69,986389
1945,0,68,739204
1946,1,37,490506
1947,1,50,650779
1948,1,47,629827
1949,0,58,209865
1950,1,38,953625
1951,0,37,578774
1952,0,36,394421
1953,1,44,198016
1954,0,54,291137
1955,0,61,582276
1956,0,55,524825
1957,0,38,106416
1958,0,48,708552
1959,1,42,268047
1960,1,43,459894
1961,1,62,152834
1962,0,67,520534
1963,0,46,759102
1964,1,34,557907
1965,0,60,250620
1966,1,53,298230
1967,1,45,886601
1968,1,50,872368
1969,0,55,292509
1970,0,54,558513
1971,1,55,882443
1972,0,35,606195
1973,0,65,387424
1974,0,44,869138
1975,1,59,765252
1976,0,57,286900
1977,1,52,881530
1978,1,56,773626
1979,1,47,254872
1980,1,66,134203
1981,0,65,234119
1982,0,43,565503
1983,1,42,142142
1984,1,65,814197
1985,0,44,641823
1986,1,43,243801
1987,0,47,810199
1988,1,42,776097
1989,0,37,142902
1990,1,53,114340
1991,0,42,818106
1992,0,58,354873
1993,0,66,792737
1994,1,69,85395
1995,1,45,327766
1996,1,40,761630
1997,1,62,120630
1998,1,52,175283
1999,1,34,335615
2000,0,69,304204
2001,0,58,424667
2002,1,52,160513
2003,0,49,636044
2004,0,49,553867
2005,0,45,87576
2006,0,31,315217
2007,0,69,19662
2008,1,32,640417
2009,0,54,592910
2010,0,60,647848
2011,0,53,509347
2012,0,30,159961
2013,0,30,169977
2014,0,40,572865
2015,1,45,642400
2016,0,62,435460
2017,0,33,428563
2018,1,64,266215
2019,1,68,986543
2020,1,39,503276
2021,0,50,616126
2022,0,35,813091
2023,1,42,803326
2024,1,67,221631
2025,1,49,13545
2026,1,30,515385
2027,0,30,255997
2028,1,41,781182
2029,0,36,584762
2030,0,30,898721
2031,1,38,580121
2032,1,60,275395
2033,0,61,624545
2034,0,57,300218
2035,0,67,187565
2036,0,31,898614
2037,0,64,425095
2038,1,64,880515
2039,1,41,86571
2040,1,52,372113
2041,0,33,551214
2042,1,40,385506
2043,1,37,66543
2044,1,62,605400
2045,1,35,579516
2046,0,51,228219
2047,1,37,899460
2048,0,57,384389
2049,0,49,862851
2050,1,45,901959
2051,1,50,899171
2052,0,70,641320
2053,0,43,498801
2054,1,55,69493
2055,1,40,361308
2056,0,48,574831
2057,0,57,620856
2058,0,66,552927
2059,0,63,703262
2060,0,30,462308
2061,1,32,857128
2062,0,34,278073
2063,0,51,382469
2064,1,47,982976
2065,0,39,448230
2066,1,69,313841
2067,1,64,399737
2068,1,30,724749
2069,0,68,206903
2070,1,32,257059
2071,1,49,728482
2072,1,33,749198
2073,0,51,543867
2074,0,70,33697
2075,1,36,878013
2076,0,56,29741
2077,1,35,458436
2078,1,40,465828
2079,1,34,593057
2080,0,36,207312
2081,1,38,168994
2082,1,55,76825
2083,0,39,851883
2084,0,36,249546
2085,0,64,885446
2086,0,70,535823
2087,1,40,623416
2088,1,47,199047
2089,0,62,266241
2090,0,32,366123
2091,0,61,256634
2092,0,40,152056
2093,0,37,849922
2094,1,53,840887
2095,0,52,663643
2096,1,57,265624
2097,0,39,472613
2098,0,33,430184
2099,1,35,749048
2100,0,68,363545
2101,0,53,750785
2102,1,65,360895
2103,0,33,787082
2104,1,31,107437
2105,0,66,810081
2106,0,38,502766
2107,1,50,915933
2108,0,31,394345
2109,1,36,237751
2110,1,60,126842
2111,0,51,419732
2112,0,67,578639
2113,0,41,433642
2114,0,48,374183
2115,1,59,286977
2116,0,53,109849
2117,0,42,314008
2118,0,64,746303
2119,0,68,335570
2120,0,39,846715
2121,0,58,148170
2122,1,69,462828
2123,1,70,756193
2124,0,42,302611
2125,0,64,505897
2126,1,52,424105
2127,1,47,500917
2128,1,30,258107
2129,0,67,215795
2130,1,62,894704
2131,1,46,834571
2132,0,43,978228
2133,1,65,261920
2134,0,54,511773
2135,1,41,894114
2136,1,59,71882
2137,1,66,721438
2138,1,36,245920
2139,1,35,896268
2140,1,49,539243
2141,0,56,826382
2142,0,38,216033
2143,0,41,966789
2144,0,52,718276
2145,0,48,513093
2146,0,35,410359
2147,0,45,534862
2148,1,47,369412
2149,1,60,649549
2150,0,33,981871
2151,0,57,801306
2152,0,58,285736
2153,0,45,67679
2154,1,49,226868
2155,0,44,850740
2156,0,68,759768
2157,0,61,251438
2158,1,51,728604
2159,1,56,46589
2160,1,31,658864
2161,0,53,579084
2162,1,68,424831
2163,0,50,226505
2164,1,56,518149
2165,0,60,187680
2166,0,54,207300
2167,0,35,991242
2168,0,44,115475
2169,1,59,999298
2170,0,30,172314
2171,1,44,118613
2172,1,53,394231
2173,1,69,281052
2174,0,45,370257
2175,1,44,72672
2176,1,30,217535
2177,0,37,698736
2178,0,58,438228
2179,1,56,251066
2180,1,68,842970
2181,1,38,804952
2182,1,65,158388
2183,1,60,395363
2184,0,62,713479
2185,1,63,104641
2186,0,48,272966
2187,0,68,149487
2188,1,60,556810
2189,0,35,326081
2190,0,64,849589
2191,1,42,996107
2192,0,68,36570
2193,1,45,297634
2194,1,31,619452
2195,0,57,619155
2196,0,30,12775
2197,0,44,844713
2198,0,48,93087
2199,0,45,737159
2200,0,35,324852
2201,1,62,308652
2202,1,61,637187
2203,1,59,339456
2204,1,38,403998
2205,1,32,710462
2206,0,56,235802
2207,1,69,957496
2208,0,53,310221
2209,1,39,327835
2210,1,63,227111
2211,0,49,118511
2212,1,64,282342
2213,0,30,355051
2214,1,53,134617
2215,0,63,110426
2216,1,58,466838
2217,0,35,951370
2218,1,60,646492
2219,0,49,602538
2220,0,67,667573
2221,1,63,814820
2222,1,37,18027
2223,0,50,250620
2224,0,49,115670
2225,1,35,554275
2226,0,48,654699
2227,0,57,992525
2228,1,51,596872
2229,1,56,557125
2230,1,60,931673
2231,1,44,501090
2232,1,30,123780
2233,0,40,347000
2234,1,48,28995
2235,1,55,889191
2236,0,64,793371
2237,0,37,805907
2238,0,66,186125
2239,0,66,438544
2240,1,40,493978
2241,0,60,569141
2242,1,50,840336
2243,0,66,590073
2244,0,48,524504
2245,1,40,758425
2246,1,43,107578
2247,1,43,681814
2248,1,56,75821
2249,0,69,696700
2250,0,31,150734
2251,0,43,872834
2252,1,44,983527
2253,0,32,768483
2254,1,41,327913
2255,0,63,153480
2256,0,66,902161
2257,1,59,443233
2258,1,61,562217
2259,0,60,532504
2260,1,57,600696
2261,0,62,362049
2262,1,68,144759
2263,1,52,528039
2264,1,45,614528
2265,1,40,802636
2266,0,30,17436
2267,1,49,815936
2268,1,61,439615
2269,0,45,154767
2270,1,43,907442
2271,1,62,328963
2272,1,59,490300
2273,1,31,932735
2274,0,62,117617
2275,1,32,670113
2276,0,52,521268
2277,1,52,190583
2278,1,49,415941
2279,1,30,576866
2280,0,41,14422
2281,0,43,772490
2282,1,31,955511
2283,0,37,131795
2284,0,68,710710
2285,0,70,609434
2286,1,57,913035
2287,1,35,287786
2288,1,66,275212
2289,1,43,352433
2290,0,51,543503
2291,0,63,327082
2292,1,60,909105
2293,0,69,591135
2294,0,59,495430
2295,1,36,496232
2296,1,33,88755
2297,0,56,461230
2298,1,65,15063
2299,1,54,465449
2300,0,59,742139
2301,1,40,725903
2302,1,34,124198
2303,1,59,635765
2304,1,46,283676
2305,0,48,648568
2306,0,42,718111
2307,0,62,701955
2308,0,40,634526
2309,1,70,56094
2310,1,50,875820
2311,1,56,504429
2312,1,55,343814
2313,1,39,68742
2314,0,63,607184
2315,0,43,110727
2316,1,66,561772
2317,1,53,203495
2318,1,68,224015
2319,0,47,929600
2320,1,46,88080
2321,0,66,230617
2322,1,47,87936
2323,1,39,942328
2324,0,54,93651
2325,1,70,584915
2326,0,37,715369
2327,1,60,207672
2328,1,31,508663
2329,1,33,531197
2330,0,64,914307
2331,1,56,321034
2332,1,50,122549
2333,1,64,665370
2334,0,43,880327
2335,1,30,253262
2336,0,69,638237
2337,1,54,133648
2338,1,43,837252
2339,0,33,901671
2340,0,65,814751
2341,1,67,716130
2342,1,32,657873
2343,1,45,361658
2344,1,62,690071
2345,1,49,302367
2346,1,41,752739
2347,0,48,817205
2348,0,54,784760
2349,0,32,976812
2350,0,68,202735
2351,1,39,666035
2352,0,50,509864
2353,0,32,523267
2354,0,44,858844
2355,0,39,974717
2356,0,30,135085
2357,1,35,794223
2358,0,44,317219
2359,1,64,681022
2360,0,56,273158
2361,0,55,270507
2362,0,31,567415
2363,0,51,370376
2364,0,61,692459
2365,0,52,843056
2366,0,61,276653
2367,0,59,536230
2368,0,31,133925
2369,1,50,608978
2370,0,61,335413
2371,0,31,958286
2372,0,38,594050
2373,0,45,269091
2374,0,43,159716
2375,1,53,795068
2376,0,34,511886
2377,1,66,466834
2378,1,66,526237
2379,0,49,95177
2380,0,32,406881
2381,0,50,576419
2382,0,45,160470
2383,0,57,700032
2384,0,59,720066
2385,1,39,773808
2386,1,43,544397
2387,1,66,780997
2388,0,60,352168
2389,1,63,195318
2390,1,51,257921
2391,0,45,893760
2392,1,42,324042
2393,0,57,813878
2394,0,43,509524
2395,0,58,747924
2396,0,59,990516
2397,1,44,695281
2398,1,57,206827
2399,0,54,251625
2400,1,42,421517
2401,1,44,233006
2402,0,53,66616
2403,0,60,487337
2404,0,34,264819
2405,1,53,701403
2406,0,38,213828
2407,0,48,993296
2408,0,64,365526
2409,0,49,289876
2410,0,41,176222
2411,0,31,799107
2412,0,53,507978
2413,0,50,653791
2414,1,45,880041
2415,0,64,447755
2416,1,34,464993
2417,0,44,923826
2418,1,55,992809
2419,1,44,934658
2420,0,66,232270
2421,1,62,266183
2422,0,53,898798
2423,0,67,106649
2424,0,35,889384
2425,0,67,782586
2426,1,55,120742
2427,0,35,802956
2428,1,37,967721
2429,0,54,703280
2430,0,59,136549
2431,1,48,285850
2432,1,38,372267
2433,0,40,638337
2434,0,68,814672
2435,0,58,523290
2436,0,64,336922
2437,1,31,682705
2438,0,64,768936
2439,0,64,427280
2440,1,35,445626
2441,0,53,73602
2442,0,51,307206
2443,1,65,621178
2444,0,45,201039
2445,1,48,516288
2446,1,44,639060
2447,0,53,46912
2448,0,62,625299
2449,1,32,848402
2450,1,57,465328
2451,1,62,200935
2452,0,36,314886
2453,0,53,470051
2454,1,48,633276
2455,0,51,360229
2456,1,61,53818
2457,0,38,991460
2458,1,39,290218
2459,0,42,775853
2460,1,59,117918
2461,0,63,357698
2462,0,31,846739
2463,0,56,72995
2464,1,54,209812
2465,0,64,40405
2466,1,42,352931
2467,1,58,226988
2468,0,50,357305
2469,1,32,398662
2470,0,52,100896
2471,0,70,834134
2472,1,54,999308
2473,0,46,299567
2474,1,38,110543
2475,1,35,700427
2476,1,50,432046
2477,1,54,907339
2478,0,69,752545
2479,0,55,522774
2480,0,47,998299
2481,1,63,555847
2482,0,36,325123
2483,1,45,99307
2484,1,62,644217
2485,1,39,144718
2486,1,55,102827
2487,1,58,368683
2488,1,43,937702
2489,1,65,176605
2490,0,67,93572
2491,0,54,457658
2492,1,58,627212
2493,0,43,280337
2494,1,61,304424
2495,0,30,514867
2496,1,32,297417
2497,1,47,677815
2498,1,47,195216
2499,1,43,732436
2500,1,30,166391
2501,0,58,648730
2502,1,65,728650
2503,0,33,368117
2504,0,36,695782
2505,0,39,251658
2506,1,33,744022
2507,0,30,363649
2508,0,32,419459
2509,0,64,11344
2510,1,49,936636
2511,0,47,356965
2512,1,38,321253
2513,0,38,530910
2514,1,56,771742
2515,1,56,706640
2516,0,60,830385
2517,1,62,991270
2518,1,35,801286
2519,1,64,725802
2520,1,63,320040
2521,1,61,982000
2522,0,45,294386
2523,1,66,928904
2524,1,67,580822
2525,0,50,934987
2526,0,32,594417
2527,0,43,538327
2528,1,49,600844
2529,1,69,343933
2530,0,52,119082
2531,0,64,478479
2532,0,57,861203
2533,0,56,700261
2534,0,33,590076
2535,1,52,38066
2536,1,37,210626
2537,0,42,497923
2538,1,38,561140
2539,0,38,438012
2540,0,34,485650
2541,0,33,466157
2542,1,70,83092
2543,1,64,889813
2544,0,37,319718
2545,1,54,366718
2546,0,38,113430
2547,1,30,658876
2548,0,70,624091
2549,0,55,406941
2550,0,52,508050
2551,0,31,206293
2552,1,50,601399
2553,1,42,560944
2554,1,51,81082
2555,0,39,658356
2556,0,63,93100
2557,1,32,747182
2558,1,64,285304
2559,1,63,99638
2560,1,58,641377
2561,1,52,401896
2562,0,46,451953
2563,0,37,950427
2564,1,48,644864
2565,1,66,438813
2566,1,53,791030
2567,0,45,937946
2568,1,54,738751
2569,1,30,445847
2570,0,42,934844
2571,0,39,468757
2572,1,68,908765
2573,1,48,718697
2574,1,40,82314
2575,1,58,835618
2576,0,54,884001
2577,1,52,342836
2578,1,68,644254
2579,0,69,24655
2580,0,53,642998
2581,0,63,576163
2582,0,37,637219
2583,1,46,266425
2584,0,36,932935
2585,1,42,541025
2586,0,46,408129
2587,0,65,763924
2588,1,35,619678
2589,0,66,146239
2590,0,56,76672
2591,0,50,708935
2592,0,55,864806
2593,0,31,258021
2594,1,69,221036
2595,1,43,659739
2596,0,63,117674
2597,0,54,918132
2598,0,57,346241
2599,0,48,685647
2600,1,46,607710
2601,1,69,394279
2602,0,41,700174
2603,1,41,396809
2604,0,68,199072
2605,0,60,439402
2606,1,61,884212
2607,0,68,889809
2608,0,46,365351
2609,1,64,330224
2610,0,70,595520
2611,1,41,880330
2612,1,46,498427
2613,0,66,166281
2614,1,59,187505
2615,0,41,127437
2616,1,59,652709
2617,0,67,653733
2618,1,57,728488
2619,1,33,729561
2620,1,30,561506
2621,0,52,61553
2622,0,66,841019
2623,0,62,955750
2624,0,68,157557
2625,1,66,726013
2626,0,64,991808
2627,0,52,825625
2628,1,38,857810
2629,1,58,217741
2630,1,55,441516
2631,1,45,291615
2632,1,41,826281
2633,1,38,770738
2634,0,54,882037
2635,1,44,235464
2636,0,59,393782
2637,1,33,969670
2638,1,31,623544
2639,1,59,377761
2640,1,50,116563
2641,0,59,569288
2642,0,61,564391
2643,0,32,749248
2644,1,45,347631
2645,1,55,614408
2646,0,42,426205
2647,0,67,323573
2648,1,30,427522
2649,0,49,235472
2650,1,64,393962
2651,0,41,810530
2652,0,30,735523
2653,1,44,623057
2654,1,58,40031
2655,0,34,111892
2656,0,54,483941
2657,1,31,138372
2658,1,52,31696
2659,0,36,281484
2660,1,41,631012
2661,0,56,993375
2662,1,41,700202
2663,1,68,72573
2664,0,66,562670
2665,0,59,491451
2666,1,54,216895
2667,0,60,736560
2668,0,57,592416
2669,1,33,270717
2670,0,53,910637
2671,0,38,421541
2672,1,60,242363
2673,0,59,731396
2674,1,55,165697
2675,0,53,290343
2676,0,57,803125
2677,1,39,734276
2678,1,44,437935
2679,1,49,23850
2680,1,58,884179
2681,0,62,370112
2682,1,44,491104
2683,1,42,22161
2684,1,37,662389
2685,0,30,142507
2686,1,49,882059
2687,1,49,616081
2688,1,39,995213
2689,1,30,819055
2690,0,35,353747
2691,0,67,172257
2692,1,58,329325
2693,1,34,824074
2694,1,52,853579
2695,0,54,760167
2696,1,53,415338
2697,0,69,567345
2698,0,62,481776
2699,0,31,769194
2700,1,30,221256
2701,0,41,412662
2702,0,68,18465
2703,0,60,516791
2704,0,52,971013
2705,1,60,60985
2706,1,50,862189
2707,1,44,226921
2708,0,42,505052
2709,1,33,519747
2710,1,45,528922
2711,0,34,181112
2712,0,68,785005
2713,0,47,643019
2714,1,35,869496
2715,1,65,264652
2716,1,63,827087
2717,1,61,465598
2718,0,52,873975
2719,0,37,167479
2720,1,47,730416
2721,0,38,378771
2722,1,39,931075
2723,0,44,103624
2724,1,37,771412
2725,1,35,972635
2726,1,58,627057
2727,0,36,309594
2728,1,61,791306
2729,1,38,405870
2730,0,43,537755
2731,0,54,33601
2732,1,65,369482
2733,1,61,528552
2734,1,58,705647
2735,1,60,361975
2736,0,53,888570
2737,0,69,10576
2738,1,49,925926
2739,1,55,986689
2740,1,32,960725
2741,1,44,767744
2742,1,38,571633
2743,0,32,858845
2744,1,55,773980
2745,0,54,247383
2746,0,44,459731
2747,1,66,293021
2748,0,70,734581
2749,1,62,841781
2750,1,57,453840
2751,1,46,671496
2752,0,64,970683
2753,1,47,29277
2754,1,55,986608
2755,1,58,63563
2756,1,37,332547
2757,1,36,269275
2758,0,42,641126
2759,1,51,53315
2760,0,52,742608
2761,0,53,523928
2762,1,61,106666
2763,0,36,769759
2764,1,31,575376
2765,0,40,271962
2766,0,51,460055
2767,1,47,750935
2768,1,64,703250
2769,0,39,975017
2770,0,68,307423
2771,1,56,382880
2772,1,50,23921
2773,0,53,797763
2774,0,39,742542
2775,1,62,780986
2776,1,39,543579
2777,0,61,748291
2778,0,32,164722
2779,1,68,997288
2780,1,64,332491
2781,0,34,736609
2782,1,57,123821
2783,0,50,183303
2784,0,67,277416
2785,0,62,768801
2786,0,47,523055
2787,0,55,569608
2788,1,55,424503
2789,0,67,942794
2790,1,63,154994
2791,1,31,418082
2792,1,69,299247
2793,1,66,575697
2794,0,54,579463
2795,1,66,500946
2796,0,53,627023
2797,0,50,525327
2798,0,31,407478
2799,0,35,451568
2800,1,31,116363
2801,1,30,654767
2802,1,32,164859
2803,0,69,440658
2804,1,42,114167
2805,0,60,529983
2806,1,39,874480
2807,1,31,533606
2808,1,65,463555
2809,0,33,239654
2810,1,49,815542
2811,0,33,555002
2812,0,36,855851
2813,0,45,373905
2814,1,65,491568
2815,0,67,750159
2816,0,39,297431
2817,1,54,576876
2818,1,30,488856
2819,1,37,280109
2820,1,67,165634
2821,1,55,379018
2822,0,49,701086
2823,1,58,191644
2824,1,70,716274
2825,0,43,68400
2826,1,35,717035
2827,0,47,371539
2828,0,60,651021
2829,1,34,134349
2830,0,57,318699
2831,1,33,702364
2832,1,41,385504
2833,1,33,63268
2834,0,50,978057
2835,0,31,274926
2836,0,31,389819
2837,1,61,422199
2838,1,40,136996
2839,0,42,716663
2840,0,30,460330
2841,1,51,991252
2842,0,67,251854
2843,0,63,396712
2844,0,31,844472
2845,0,36,380392
2846,1,44,667178
2847,0,66,401675
2848,0,63,208845
2849,0,36,921473
2850,1,54,721350
2851,1,31,441383
2852,1,57,611074
2853,0,48,914980
2854,0,68,339577
2855,0,46,769788
2856,1,50,336487
2857,1,54,691243
2858,0,39,902577
2859,0,64,808368
2860,0,43,283752
2861,1,61,728112
2862,1,33,90915
2863,1,49,93930
2864,1,67,318142
2865,0,52,141265
2866,0,41,281767
2867,1,34,13192
2868,1,35,761595
2869,1,31,218321
2870,1,70,711428
2871,1,53,293294
2872,1,39,856763
2873,1,63,865260
2874,1,44,317674
2875,1,30,130064
2876,1,46,632336
2877,1,41,432103
2878,1,47,786508
2879,0,34,806862
2880,1,62,725059
2881,1,62,368513
2882,1,59,228416
2883,0,69,404550
2884,1,51,933357
2885,0,33,791996
2886,0,68,232205
2887,0,69,392561
2888,0,49,154593
2889,0,37,865715
2890,0,32,398963
2891,0,52,656468
2892,1,63,56357
2893,0,65,42635
